"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","OK","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved  close to 0% of this device's fp32 peak performance and 0% of its fp64 peak performance."
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.44",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.22",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Compute Workload Analysis","Issue Slots Busy","%","10.94",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.44",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Compute Workload Analysis","SM Busy","%","20.74",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Memory Workload Analysis","Memory Throughput","byte/second","192,842,917,792.36",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Memory Workload Analysis","Mem Busy","%","15.39",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Memory Workload Analysis","Max Bandwidth","%","21.49",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Memory Workload Analysis","L1/TEX Hit Rate","%","77.55",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Memory Workload Analysis","L2 Hit Rate","%","56.21",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Memory Workload Analysis","Mem Pipes Busy","%","10.06",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Scheduler Statistics","One or More Eligible","%","21.85",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Scheduler Statistics","Issued Warp Per Scheduler","","0.22",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Scheduler Statistics","No Eligible","%","78.15",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Scheduler Statistics","Active Warps Per Scheduler","warp","1.00",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.22",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","SchedulerStats","","","","IssueSlotUtilization","WRN","Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 4.6 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this kernel allocates an average of 1.00 active warps per scheduler, which already limits the scheduler to less than a warp per instruction. Try to increase the number of active warps by increasing occupancy and/or avoid possible load imbalances due to highly different execution durations per warp."
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","4.58",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","4.58",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","29.72",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","WarpStateStats","","","","CPIStallMathPipeThrottle","WRN","On average each warp of this kernel spends 2.7 cycles being stalled waiting for a math execution pipeline to be available. This represents about 58.0% of the total average of 4.6 cycles between issuing two instructions. This stall occurs when all active warps execute their next instruction on a specific, oversubscribed math pipeline. Try to increase the number of active warps to hide the existent latency or try changing the instruction mix to utilize all available pipelines in a more balanced way."
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","6,369.51",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Instruction Statistics","Executed Instructions","inst","2,089,198",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","6,374.75",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Instruction Statistics","Issued Instructions","inst","2,090,918",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","NVLink","Logical Links","","0",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","NVLink","Physical Links","","0",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Launch Statistics","Block Size","","64",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Launch Statistics","Function Cache Configuration","","cudaFuncCachePreferNone",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Launch Statistics","Grid Size","","43",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Launch Statistics","Registers Per Thread","register/thread","168",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Launch Statistics","Shared Memory Configuration Size","byte","102,400",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Launch Statistics","Driver Shared Memory Per Block","byte/block","1,024",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","65,536",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Launch Statistics","Threads","thread","2,752",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Launch Statistics","Waves Per SM","","0.52",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","LaunchStats","","","","LaunchConfiguration","WRN","The grid for this launch is configured to execute only 43 blocks, which is less than the GPU's 82 multiprocessors. This can underutilize some multiprocessors. If you do not intend to execute this kernel concurrently with other workloads, consider reducing the block size to have at least one block per multiprocessor or increase the size of the grid to fully utilize the available hardware resources."
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Occupancy","Block Limit SM","block","16",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Occupancy","Block Limit Registers","block","6",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Occupancy","Block Limit Shared Mem","block","1",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Occupancy","Block Limit Warps","block","24",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Occupancy","Theoretical Active Warps per SM","warp","2",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Occupancy","Theoretical Occupancy","%","4.17",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Occupancy","Achieved Occupancy","%","4.17",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Occupancy","Achieved Active Warps Per SM","warp","2.00",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Source Counters","Branch Instructions Ratio","%","0.00",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Source Counters","Branch Instructions","inst","4,644",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Source Counters","Branch Efficiency","%","100",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","Source Counters","Avg. Divergent Branches","","0",
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","SourceCounters","","","","UncoalescedGlobalAccess","WRN","Uncoalesced global access, expected 14280 sectors, got 71400 (5.00x) at PC 0x7f595eb11e70"
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","SourceCounters","","","","UncoalescedGlobalAccess","WRN","Uncoalesced global access, expected 14280 sectors, got 71400 (5.00x) at PC 0x7f595eb126d0"
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","SourceCounters","","","","UncoalescedGlobalAccess","WRN","Uncoalesced global access, expected 14280 sectors, got 71400 (5.00x) at PC 0x7f595eb12f20"
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","SourceCounters","","","","UncoalescedGlobalAccess","WRN","Uncoalesced global access, expected 14112 sectors, got 70560 (5.00x) at PC 0x7f595eb13190"
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","SourceCounters","","","","UncoalescedGlobalAccess","WRN","Uncoalesced global access, expected 14280 sectors, got 67830 (4.75x) at PC 0x7f595eb11e30"
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","SourceCounters","","","","UncoalescedGlobalAccess","WRN","Uncoalesced global access, expected 14280 sectors, got 67830 (4.75x) at PC 0x7f595eb11ff0"
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","SourceCounters","","","","UncoalescedGlobalAccess","WRN","Uncoalesced global access, expected 14280 sectors, got 67830 (4.75x) at PC 0x7f595eb126b0"
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","SourceCounters","","","","UncoalescedGlobalAccess","WRN","Uncoalesced global access, expected 14280 sectors, got 67830 (4.75x) at PC 0x7f595eb12790"
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","SourceCounters","","","","UncoalescedGlobalAccess","WRN","Uncoalesced global access, expected 14280 sectors, got 67830 (4.75x) at PC 0x7f595eb12f10"
"0","11868","python3.7","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x4_nn_align1::Params)","2021-Feb-26 11:33:17","1","7","SourceCounters","","","","UncoalescedGlobalAccess","WRN","Uncoalesced global access, expected 14112 sectors, got 67032 (4.75x) at PC 0x7f595eb12fc0"
"1","11868","python3.7","127.0.0.1","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)","2021-Feb-26 11:33:20","1","7","GPU Speed Of Light","DRAM Frequency","cycle/second","7,172,413,793.10",
"1","11868","python3.7","127.0.0.1","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)","2021-Feb-26 11:33:20","1","7","GPU Speed Of Light","SM Frequency","cycle/second","1,053,109,605.91",
"1","11868","python3.7","127.0.0.1","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)","2021-Feb-26 11:33:20","1","7","GPU Speed Of Light","Elapsed Cycles","cycle","2,934",
"1","11868","python3.7","127.0.0.1","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)","2021-Feb-26 11:33:20","1","7","GPU Speed Of Light","Memory [%]","%","5.02",
"1","11868","python3.7","127.0.0.1","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)","2021-Feb-26 11:33:20","1","7","GPU Speed Of Light","SOL DRAM","%","0.13",
"1","11868","python3.7","127.0.0.1","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)","2021-Feb-26 11:33:20","1","7","GPU Speed Of Light","Duration","nsecond","2,784",
"1","11868","python3.7","127.0.0.1","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)","2021-Feb-26 11:33:20","1","7","GPU Speed Of Light","SOL L1/TEX Cache","%","8.16",
"1","11868","python3.7","127.0.0.1","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)","2021-Feb-26 11:33:20","1","7","GPU Speed Of Light","SOL L2 Cache","%","5.02",
"1","11868","python3.7","127.0.0.1","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)","2021-Feb-26 11:33:20","1","7","GPU Speed Of Light","SM Active Cycles","cycle","858.04",
"1","11868","python3.7","127.0.0.1","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)","2021-Feb-26 11:33:20","1","7","GPU Speed Of Light","SM [%]","%","0.78",
